"name"	"ID"	"CntrStat_vs_Cntr_p.val"	"Farn_vs_Cntr_p.val"	"Farn_vs_CntrStat_p.val"	"Farn_vs_Gera_p.val"	"Farn_vs_GeraStat_p.val"	"FarnStat_vs_Cntr_p.val"	"FarnStat_vs_CntrStat_p.val"	"FarnStat_vs_Farn_p.val"	"FarnStat_vs_Gera_p.val"	"FarnStat_vs_GeraStat_p.val"	"Gera_vs_Cntr_p.val"	"Gera_vs_CntrStat_p.val"	"GeraStat_vs_Cntr_p.val"	"GeraStat_vs_CntrStat_p.val"	"GeraStat_vs_Gera_p.val"	"CntrStat_vs_Cntr_p.adj"	"Farn_vs_Cntr_p.adj"	"Farn_vs_CntrStat_p.adj"	"Farn_vs_Gera_p.adj"	"Farn_vs_GeraStat_p.adj"	"FarnStat_vs_Cntr_p.adj"	"FarnStat_vs_CntrStat_p.adj"	"FarnStat_vs_Farn_p.adj"	"FarnStat_vs_Gera_p.adj"	"FarnStat_vs_GeraStat_p.adj"	"Gera_vs_Cntr_p.adj"	"Gera_vs_CntrStat_p.adj"	"GeraStat_vs_Cntr_p.adj"	"GeraStat_vs_CntrStat_p.adj"	"GeraStat_vs_Gera_p.adj"	"CntrStat_vs_Cntr_significant"	"Farn_vs_Cntr_significant"	"Farn_vs_CntrStat_significant"	"Farn_vs_Gera_significant"	"Farn_vs_GeraStat_significant"	"FarnStat_vs_Cntr_significant"	"FarnStat_vs_CntrStat_significant"	"FarnStat_vs_Farn_significant"	"FarnStat_vs_Gera_significant"	"FarnStat_vs_GeraStat_significant"	"Gera_vs_Cntr_significant"	"Gera_vs_CntrStat_significant"	"GeraStat_vs_Cntr_significant"	"GeraStat_vs_CntrStat_significant"	"GeraStat_vs_Gera_significant"	"significant"	"CntrStat_vs_Cntr_ratio"	"Farn_vs_Cntr_ratio"	"Farn_vs_CntrStat_ratio"	"Farn_vs_Gera_ratio"	"Farn_vs_GeraStat_ratio"	"FarnStat_vs_Cntr_ratio"	"FarnStat_vs_CntrStat_ratio"	"FarnStat_vs_Farn_ratio"	"FarnStat_vs_Gera_ratio"	"FarnStat_vs_GeraStat_ratio"	"Gera_vs_Cntr_ratio"	"Gera_vs_CntrStat_ratio"	"GeraStat_vs_Cntr_ratio"	"GeraStat_vs_CntrStat_ratio"	"GeraStat_vs_Gera_ratio"	"Cntr_centered"	"CntrStat_centered"	"Farn_centered"	"FarnStat_centered"	"Gera_centered"	"GeraStat_centered"
"BAG6"	"P46379"	0.988598366339841	1.03714658503176e-09	1.00494168384053e-09	1.34200970377537e-11	5.56424763623472e-10	2.13708032867924e-10	2.07356053948267e-10	0.466906239319381	5.742324265249e-11	2.81981279481297e-09	1.14849925586577e-17	1.12884193357285e-17	1.12406526115931e-16	1.10320383365229e-16	0.0787190560410575	0.953	0.00661	0.000147	0.229	0.503	0.0281	0.000621	0.813	0.158	0.585	0.0521	0.0214	0.134	0.0636	0.518	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	-0.00144	0.921	0.922	-1.13	-0.949	0.994	0.996	0.0736	-1.06	-0.876	2.05	2.05	1.87	1.87	-0.182	-0.972	-0.974	-0.052	0.0216	1.08	0.897
"BAK1"	"Q16611"	0.0736787582054451	3.13917952907355e-12	1.17844064842974e-10	4.00049551341925e-08	3.76678612697864e-09	4.0785823049011e-13	1.20763702135988e-11	0.261967461191355	6.7793212156792e-07	5.5060100962772e-08	3.12548000414684e-17	3.49109471949061e-16	9.13286402576406e-18	9.15517640330827e-17	0.319993965637506	0.659	7.93e-05	1.55e-05	0.636	0.594	0.000817	4.99e-05	0.724	0.627	0.707	0.0713	0.0704	0.0634	0.0597	0.752	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.361	2.35	1.99	-1.48	-1.68	2.57	2.21	0.222	-1.26	-1.46	3.83	3.47	4.03	3.67	0.197	-2.19	-1.83	0.16	0.382	1.64	1.84
"BAX"	"Q07812"	0.149803852570547	4.82716111588195e-15	4.75238135620166e-14	3.46380408850956e-14	1.87266418095069e-15	2.1857929327644e-16	1.69024076905021e-15	0.0364654419985032	1.42706641281095e-12	5.33140353103282e-14	4.65223449385581e-22	1.62960124029479e-21	9.86195880034445e-23	3.21431524919403e-22	0.0638941613805923	0.789	3.41e-08	9.09e-11	0.0353	0.0171	7.05e-07	2.03e-10	0.308	0.0484	0.058	0.000866	0.000292	0.000546	0.000167	0.479	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0.186	2.01	1.82	-1.85	-2.09	2.28	2.1	0.276	-1.57	-1.81	3.85	3.67	4.1	3.91	0.242	-2.07	-1.89	-0.0636	0.212	1.78	2.03
"BCL2"	"P10415"	0.312930714243902	1.88906013501197e-19	6.67336688023866e-20	3.29031411051907e-12	1.73941236638835e-13	9.42070328444448e-20	3.41499957340043e-20	0.500217061582074	1.18981324269379e-11	5.58650737460267e-13	6.6557552892908e-24	3.2568683120918e-24	2.10085635562404e-24	1.05928039457563e-24	0.106072703888336	0.879	1.17e-14	5.93e-15	0.163	0.102	1.42e-12	7.51e-15	0.822	0.101	0.13	4.7e-05	1.6e-06	3.32e-05	9.09e-07	0.574	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	-0.146	3.46	3.6	-1.72	-1.96	3.55	3.7	0.0973	-1.62	-1.86	5.18	5.33	5.42	5.56	0.238	-2.91	-3.06	0.547	0.644	2.27	2.51
"BOP1"	"Q14137"	0.482798014669357	1.74311057946425e-15	6.40715381063326e-16	0.977910416170782	0.797675581664523	2.48329697747553e-14	8.3031141074305e-15	0.0877287132212273	0.0925624160275922	0.14178431342794	1.81428797231501e-15	6.6595857417838e-16	2.53097292262646e-15	9.18374017656223e-16	0.819090353056682	0.914	7.08e-09	5.93e-15	0.937	0.94	8.99e-05	3.55e-09	0.494	0.894	0.935	0.209	0.086	0.266	0.121	0.858	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-0.146	3.45	3.59	0.00575	0.0533	3.08	3.23	-0.365	-0.359	-0.312	3.44	3.59	3.39	3.54	-0.0475	-2.2	-2.35	1.24	0.879	1.24	1.19
"BRI3BP"	"Q8WY22"	0.0194499748128762	1.25209408193716e-09	4.48314327356873e-07	8.74393921065578e-10	1.18218691393856e-10	2.84288151276977e-09	1.14318455176276e-06	0.71517111489484	3.95135177506083e-10	5.58272837758334e-11	1.65284700323543e-16	5.3890349668837e-15	4.88827924646794e-17	1.36456564911934e-15	0.353060132093715	0.412	0.00738	0.0151	0.456	0.42	0.0787	0.084	0.864	0.249	0.369	0.117	0.152	0.106	0.134	0.765	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.566	2.08	1.51	-2.12	-2.33	2	1.43	-0.0839	-2.2	-2.42	4.2	3.63	4.41	3.85	0.215	-2.21	-1.64	-0.129	-0.213	1.99	2.2
"BST2"	"Q10589"	0.21992705605109	3.64995334347022e-23	1.44456428837405e-23	3.84666207670975e-17	5.95655938204236e-17	1.99628878512472e-23	8.06368111033446e-24	0.423420439570091	1.08348981380981e-16	1.7058376431773e-16	3.01454839656222e-28	1.65540459104113e-28	3.56587401332788e-28	1.95074790225192e-28	0.731306947416167	0.841	1.17e-14	5.93e-15	0.00114	0.00317	1.77e-14	7.51e-15	0.8	0.000326	0.00342	6.56e-11	2.27e-13	3.91e-10	6.08e-13	0.848	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	-0.146	3.97	4.11	-2.28	-2.24	4.06	4.21	0.0948	-2.19	-2.15	6.25	6.4	6.21	6.36	-0.0404	-3.39	-3.54	0.576	0.671	2.86	2.82
"BTAF1"	"O14981"	0.250404113238286	2.21339413730399e-19	6.71816087156903e-20	0.1558277295543	0.423799778570534	4.9362098252001e-20	1.59531743797205e-20	0.148770492937797	0.00663742627718375	0.0296633175507385	1.05211437203183e-18	2.98206351403665e-19	5.20856354813882e-19	1.52322987145237e-19	0.522104748041515	0.856	1.17e-14	5.93e-15	0.92	0.934	3.42e-13	7.51e-15	0.613	0.859	0.924	0.0267	0.00537	0.0284	0.00567	0.812	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	-0.146	3.01	3.15	0.182	0.101	3.19	3.34	0.185	0.367	0.287	2.83	2.97	2.91	3.05	0.0808	-1.96	-2.11	1.04	1.23	0.861	0.942
"C3"	"P01024"	0.264327314893414	7.87834027756779e-23	3.31100754254272e-23	5.35758234822713e-24	4.07038719630407e-24	1.15578778611333e-22	4.79790120845106e-23	0.62637061513612	7.57440330574914e-24	5.73403262151218e-24	0.00111670807765043	0.0181399437396054	0.000399979686618264	0.00718163378921357	0.69565993555112	0.862	1.17e-14	5.93e-15	1.22e-11	8.12e-11	1.77e-14	7.51e-15	0.849	3.23e-14	1.75e-11	0.896	0.897	0.898	0.9	0.843	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-0.146	4.24	4.39	4.71	4.76	4.18	4.32	-0.0632	4.65	4.7	-0.47	-0.324	-0.521	-0.374	-0.0508	-1.21	-1.36	3.03	2.96	-1.68	-1.73
"C3orf17"	"Q6NW34"	0.148509701121846	2.9089980825343e-09	9.57336003794933e-08	4.13562994747856e-08	3.30008849040187e-06	3.36044679408174e-10	9.1123244138745e-09	0.33202663150631	4.70759980177353e-07	4.42269333546011e-05	2.87989646249806e-15	2.74046846407572e-14	4.14089558372889e-14	4.92128196870597e-13	0.0919703122848999	0.788	0.0117	0.00593	0.637	0.803	0.0341	0.00815	0.764	0.612	0.858	0.23	0.217	0.405	0.4	0.547	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.236	1.39	1.16	-1.21	-0.934	1.55	1.31	0.157	-1.05	-0.777	2.61	2.37	2.33	2.09	-0.278	-1.35	-1.12	0.0412	0.198	1.25	0.975
"CAPZB"	"P47756"	0.36578749052988	1.49206806162743e-10	1.05886475201509e-09	0.0163694573127018	0.000180093336570882	4.33713679057137e-08	4.17001984313196e-07	0.0174562445040242	0.977767885854433	0.0797708629885721	4.64055413974126e-08	4.47587539756716e-07	4.20711895711178e-06	4.73072383320113e-05	0.0842580813875426	0.893	0.00185	0.000154	0.9	0.865	0.19	0.0544	0.198	0.924	0.931	0.802	0.792	0.867	0.864	0.531	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.0974	1.07	0.977	0.272	0.462	0.805	0.708	-0.269	0.00298	0.193	0.802	0.705	0.612	0.515	-0.19	-0.565	-0.468	0.509	0.24	0.237	0.0472
"CCR7"	"P32248"	0.437842972469885	2.9103888909408e-14	8.62279437147016e-15	2.42563251051026e-09	5.47873548219644e-12	7.17080091023187e-16	2.45426512877636e-16	0.0187901787188746	9.92004150878643e-07	8.65006251476065e-10	3.39894672146588e-19	1.50076497676072e-19	1.75480797307905e-20	8.42208403958484e-21	0.00627110130555704	0.907	4.16e-07	2.14e-12	0.509	0.251	2.84e-06	3.72e-12	0.206	0.642	0.525	0.0185	0.004	0.00866	0.00137	0.179	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	-0.146	2.76	2.91	-1.65	-2.2	3.23	3.38	0.466	-1.18	-1.73	4.41	4.56	4.96	5.11	0.553	-2.54	-2.68	0.228	0.693	1.87	2.43
"CD151"	"P48509"	0.640367898319027	1.78116149261211e-11	7.20247190779877e-12	7.05635473479365e-07	4.10794061841532e-09	7.34095602198657e-12	3.04201024164314e-12	0.647482606944108	2.30686339735361e-06	1.19009365592719e-08	4.68889896285238e-16	2.47601420294663e-16	2.91112681167265e-17	1.63164337396188e-17	0.0420572735730721	0.932	0.00036	4.57e-07	0.733	0.598	0.00523	1.18e-05	0.853	0.674	0.649	0.154	0.0629	0.0913	0.0324	0.4	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	-0.146	3.47	3.62	-2.01	-2.67	3.62	3.76	0.143	-1.86	-2.53	5.48	5.63	6.14	6.29	0.662	-3.09	-3.24	0.378	0.522	2.39	3.05
"CD37"	"P11049"	0.466898682249819	1.35005605531504e-11	3.35801528865799e-12	4.85572978176935e-11	1.75844885565145e-13	6.82780471810708e-14	2.10992551576274e-14	0.00600315003148739	3.42622934697783e-08	4.15656810646068e-11	2.11177296884172e-18	9.31131201693895e-19	8.15949995969777e-20	3.93952422946133e-20	0.00496570865656657	0.912	0.000288	1.52e-07	0.296	0.102	0.000211	1.64e-08	0.101	0.489	0.352	0.0328	0.00861	0.0147	0.00296	0.159	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	-0.146	2.25	2.4	-2.12	-2.73	2.84	2.99	0.593	-1.53	-2.14	4.37	4.52	4.98	5.13	0.609	-2.38	-2.53	-0.133	0.46	1.99	2.6
"CD38"	"P28907"	0.61514749904668	2.04386760928112e-14	4.56421568515643e-14	2.068193794809e-12	6.60966759821728e-12	1.60308241130548e-14	3.55597162297667e-14	0.876757785458644	2.75188500558052e-12	8.88977210556738e-12	8.68940638974474e-21	1.39354376967644e-20	1.55886431342572e-20	2.52615488883943e-20	0.535268311424589	0.93	2.64e-07	8.38e-11	0.144	0.261	6.12e-05	3.62e-08	0.883	0.0617	0.263	0.00387	0.00112	0.00827	0.00235	0.815	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0.0703	2.08	2.01	-1.71	-1.62	2.11	2.04	0.0216	-1.68	-1.6	3.79	3.72	3.7	3.63	-0.0867	-1.96	-1.89	0.126	0.147	1.83	1.74
"CD3D"	"P04234"	0.216061799280412	3.59022970818416e-20	1.07882499554946e-20	1.43238887059169e-09	1.10136105846937e-12	5.21185683860369e-21	1.69866232563263e-21	0.0492148326722626	1.79591263845908e-07	5.44581180944513e-11	1.75088429274725e-23	7.04893114490296e-24	1.41419437109715e-24	6.17316276051149e-25	0.00126020778897827	0.839	1.17e-14	5.93e-15	0.482	0.173	1.77e-14	7.51e-15	0.361	0.57	0.368	9.88e-05	3.44e-06	2.33e-05	4.7e-07	0.0733	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	-0.146	3	3.14	-1.05	-1.47	3.24	3.38	0.238	-0.812	-1.23	4.05	4.19	4.47	4.61	0.418	-2.43	-2.58	0.564	0.803	1.61	2.03
"CD53"	"P19397"	0.443626025540971	9.10709147787267e-20	4.2181637870727e-20	9.44608424318635e-14	2.40576547893059e-14	1.75767275234469e-21	9.0276657883475e-22	0.000251119322806065	2.46153412817068e-10	4.28920049631577e-11	1.0204990166694e-24	6.15578446744932e-25	5.8642750177503e-25	3.57421492312994e-25	0.401237492399215	0.908	1.17e-14	5.93e-15	0.0525	0.0511	1.77e-14	7.51e-15	0.0059	0.225	0.354	8.84e-06	2.22e-07	9.78e-06	2.42e-07	0.781	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	-0.146	4.71	4.85	-2.66	-2.82	5.51	5.65	0.797	-1.87	-2.03	7.37	7.52	7.53	7.68	0.161	-4.16	-4.31	0.547	1.34	3.21	3.37
"CD81"	"P60033"	0.0282608847964103	6.79352637217993e-13	5.29549229569205e-11	5.04016061331948e-05	6.36113655700622e-06	3.6436539242862e-13	2.59314895892561e-11	0.722172362893345	0.000130413301946145	1.6340402856111e-05	3.91630075821166e-16	1.10632113176153e-14	1.37428553947778e-16	3.41841583694351e-15	0.439035442463621	0.474	1.75e-05	6.14e-06	0.827	0.815	0.000756	0.000104	0.865	0.789	0.843	0.147	0.179	0.141	0.168	0.792	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	1.02	5.71	4.69	-2.13	-2.48	5.87	4.85	0.158	-1.97	-2.32	7.84	6.82	8.19	7.16	0.346	-4.77	-3.75	0.939	1.1	3.07	3.41
"CD82"	"P27701"	0.786738522270084	3.25313366570668e-16	2.25541178050908e-16	9.14737912793605e-07	2.71958971347971e-07	1.48759782152209e-16	1.04168547907007e-16	0.561417723939571	4.16325622389052e-06	1.20282990962413e-06	1.80164502013282e-19	1.3618781201353e-19	1.10314178284578e-19	8.38030055176076e-20	0.634507422495302	0.943	3.69e-10	5.93e-15	0.74	0.745	4.37e-07	5.42e-13	0.837	0.694	0.793	0.0146	0.00382	0.0165	0.0043	0.833	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	-0.0933	6.13	6.22	-2.18	-2.34	6.33	6.42	0.201	-1.98	-2.14	8.31	8.4	8.47	8.56	0.164	-4.86	-4.95	1.27	1.47	3.45	3.61
"CDIPT"	"O14735"	0.426811999535851	8.97474121173976e-12	2.00410003806998e-12	9.90721123811458e-11	2.2537131154857e-10	1.11569641499368e-13	3.03265501979185e-14	0.0200322362963773	2.33502495711496e-08	6.03844362905526e-08	2.47042037997894e-18	1.00527036385364e-18	3.8865641711917e-18	1.55847800566572e-18	0.694630528412471	0.905	0.000204	6.96e-08	0.335	0.455	0.000313	2.86e-08	0.213	0.469	0.71	0.0342	0.00887	0.0503	0.0147	0.843	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	-0.146	2.1	2.24	-1.88	-1.81	2.55	2.69	0.449	-1.43	-1.36	3.98	4.12	3.9	4.05	-0.072	-2.06	-2.21	0.0351	0.485	1.91	1.84
"CEP85L"	"Q5SZL2"	0.309728690665876	2.43888618223197e-17	7.0178085853585e-18	5.37883759532457e-19	3.67088660330326e-19	5.0737272054141e-20	1.86864874012491e-20	6.3716471443622e-06	2.32351882219175e-21	1.69920073817174e-21	0.002626271804446	0.0303841941278574	0.00105325831206265	0.0135333744837371	0.722337985562701	0.878	1.87e-12	5.93e-15	5.51e-05	0.00012	3.55e-13	7.51e-15	3.37e-05	2.16e-09	1.65e-07	0.901	0.9	0.903	0.904	0.846	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-0.146	2.82	2.97	3.29	3.34	3.62	3.77	0.796	4.09	4.14	-0.47	-0.324	-0.521	-0.374	-0.0508	-0.884	-1.03	1.94	2.73	-1.35	-1.4
"CHCHD5"	"Q9BSY4"	0.390901902021421	1.52453289117828e-08	2.07417688947083e-09	3.58574294038766e-11	1.97786224107517e-11	0.000412868886690294	4.13253745129501e-05	0.000458160860086582	2.81933492082986e-07	1.33220407429843e-07	0.00947402134892328	0.064776566488566	0.00456161540010681	0.0345066391144041	0.764656041395982	0.899	0.0272	0.00029	0.28	0.32	0.716	0.284	0.0111	0.59	0.735	0.908	0.905	0.911	0.909	0.852	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-0.146	1.35	1.5	1.82	1.87	0.679	0.825	-0.672	1.15	1.2	-0.47	-0.324	-0.521	-0.374	-0.0508	-0.149	-0.295	1.2	0.53	-0.619	-0.67
"CLPTM1L"	"Q96KA5"	0.235333778130314	1.25261987152878e-22	4.90287839231284e-23	3.00658928161445e-10	1.04935658899967e-08	3.45405653765892e-23	1.41201086491726e-23	0.104999883625182	1.25576406700353e-08	6.21758566716351e-07	1.43317381753972e-25	6.9073159098831e-26	3.87473513670376e-25	1.81674293305446e-25	0.121123713423723	0.849	1.17e-14	5.93e-15	0.397	0.637	1.77e-14	7.51e-15	0.535	0.436	0.778	8.18e-07	8.79e-09	6.93e-06	1.06e-07	0.598	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	-0.146	3.91	4.06	-1.18	-0.99	4.11	4.26	0.202	-0.981	-0.787	5.09	5.24	4.9	5.05	-0.193	-2.98	-3.13	0.932	1.13	2.12	1.92
"CMTM7"	"Q96FZ5"	0.743867738981359	3.80198840154278e-08	1.73660770783828e-08	8.06922953245999e-06	0.000846317365228248	5.35099367017577e-09	2.53513175791741e-09	0.409558349188838	7.36206684519439e-05	0.00693320730360546	4.6006953519448e-13	2.61323576006293e-13	1.15016022666963e-11	6.14583749930983e-12	0.0887038003499132	0.94	0.0416	0.00174	0.793	0.883	0.0989	0.00371	0.795	0.775	0.913	0.473	0.322	0.641	0.516	0.541	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-0.146	3.4	3.55	-2.46	-1.67	3.77	3.92	0.372	-2.08	-1.3	5.86	6	5.07	5.22	-0.784	-2.99	-3.14	0.408	0.779	2.86	2.08
"CMTR2"	"Q8IYT2"	0.431131126999568	1.07960559639697e-14	3.27234261174939e-15	0.00152970407170612	0.0309643826905349	5.81207352587544e-15	1.80593519291744e-15	0.684630862482107	0.00428882291012234	0.0727337680881211	7.70862837136714e-17	2.81764483922975e-17	4.0559897951913e-16	1.3960222290444e-16	0.219458051293157	0.906	1.11e-07	2.14e-13	0.875	0.914	2.44e-05	2.3e-10	0.859	0.853	0.93	0.0944	0.0289	0.183	0.0687	0.697	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	-0.146	2.84	2.99	-0.648	-0.418	2.92	3.06	0.0752	-0.573	-0.342	3.49	3.64	3.26	3.41	-0.23	-2.06	-2.21	0.781	0.857	1.43	1.2
"CNIH1"	"O95406"	0.542361616439715	2.9423279215219e-17	1.38426784750469e-17	7.07817634423788e-10	1.92313355740883e-07	2.85983025942371e-16	1.26347659859491e-16	0.0894018372651827	1.89122788418714e-11	2.9628770392346e-09	1.77735730320806e-21	1.04582123936299e-21	1.57110131421341e-20	8.84496619713427e-21	0.0231407989327728	0.922	2.82e-12	5.93e-15	0.444	0.735	9.66e-07	8.48e-13	0.498	0.116	0.587	0.00177	0.000217	0.00829	0.0014	0.312	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	-0.146	4.7	4.85	-2.23	-1.66	4.28	4.43	-0.419	-2.65	-2.08	6.93	7.08	6.36	6.51	-0.572	-3.69	-3.84	1.01	0.594	3.25	2.67
"COMMD7"	"Q86VX2"	0.268303547899406	3.49819722423762e-18	9.85083773832165e-19	0.677929527891548	0.052644694634599	3.34848485467183e-18	9.44782543684308e-19	0.969836278031048	0.6506230670016	0.0569290455380577	5.68626683274034e-18	1.56634229838226e-18	3.74479984155792e-19	1.16216710784473e-19	0.0212924371893385	0.864	1.17e-14	5.93e-15	0.933	0.919	1.54e-09	7.51e-15	0.892	0.918	0.928	0.0427	0.0104	0.0256	0.00503	0.302	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	-0.146	2.8	2.94	0.0544	-0.263	2.8	2.95	0.00494	0.0593	-0.258	2.74	2.89	3.06	3.21	0.317	-1.88	-2.02	0.921	0.926	0.867	1.18
"COPS2"	"P61201"	0.270780074377164	2.60388452655527e-14	4.68344624425686e-15	6.89363521053962e-07	1.25119288124181e-08	9.20156864792991e-15	1.75520532944744e-15	0.506064243718765	3.89856094639292e-06	6.21427912029442e-08	4.2527594276587e-18	1.19489441991922e-18	6.77821396481213e-19	2.06402434092739e-19	0.112044618673381	0.865	3.62e-07	5.13e-13	0.732	0.644	3.76e-05	2.18e-10	0.824	0.692	0.711	0.0395	0.00947	0.0307	0.00645	0.584	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	-0.146	1.95	2.09	-0.845	-1.06	2.03	2.18	0.0878	-0.757	-0.971	2.79	2.94	3	3.15	0.214	-1.6	-1.75	0.341	0.429	1.19	1.4
"CPEB3"	"Q8NE35"	0.177593158266648	6.18919910710384e-26	2.76604347586537e-26	5.06646350830379e-27	3.91952393008269e-27	5.85667952864244e-26	2.62177062774146e-26	0.92609059157347	4.81822666302455e-27	3.72929380547485e-27	0.000143227100743106	0.00504408026493898	4.01956662128014e-05	0.00151547351742063	0.634921629949196	0.814	1.17e-14	5.93e-15	7.65e-14	8.39e-14	1.77e-14	7.51e-15	0.888	3.23e-14	6.2e-14	0.883	0.888	0.884	0.89	0.833	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-0.146	4.61	4.76	5.08	5.14	4.62	4.77	0.0099	5.09	5.15	-0.47	-0.324	-0.521	-0.374	-0.0508	-1.35	-1.5	3.26	3.27	-1.82	-1.87
"CPT1A"	"P50416"	0.508112368775123	3.54647140420076e-08	7.34409090111863e-09	1.22306844762496e-06	1.39692173212886e-06	5.45399570910986e-10	1.32752744521399e-10	0.0772435389565842	0.000151670562007189	0.000173922116796934	1.27752542302597e-13	4.28830383438228e-14	1.39237352601604e-13	4.65932011113296e-14	0.959021611823962	0.918	0.0403	0.000874	0.748	0.785	0.0416	0.000434	0.464	0.792	0.876	0.413	0.237	0.463	0.284	0.873	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-0.146	1.68	1.83	-1.37	-1.36	2.08	2.23	0.401	-0.966	-0.955	3.05	3.19	3.04	3.18	-0.0113	-1.62	-1.76	0.0633	0.465	1.43	1.42
