name	ID	CntrStat_vs_Cntr_p.val	Farn_vs_Cntr_p.val	Farn_vs_CntrStat_p.val	Farn_vs_Gera_p.val	Farn_vs_GeraStat_p.val	FarnStat_vs_Cntr_p.val	FarnStat_vs_CntrStat_p.val	FarnStat_vs_Farn_p.val	FarnStat_vs_Gera_p.val	FarnStat_vs_GeraStat_p.val	Gera_vs_Cntr_p.val	Gera_vs_CntrStat_p.val	GeraStat_vs_Cntr_p.val	GeraStat_vs_CntrStat_p.val	GeraStat_vs_Gera_p.val	CntrStat_vs_Cntr_p.adj	Farn_vs_Cntr_p.adj	Farn_vs_CntrStat_p.adj	Farn_vs_Gera_p.adj	Farn_vs_GeraStat_p.adj	FarnStat_vs_Cntr_p.adj	FarnStat_vs_CntrStat_p.adj	FarnStat_vs_Farn_p.adj	FarnStat_vs_Gera_p.adj	FarnStat_vs_GeraStat_p.adj	Gera_vs_Cntr_p.adj	Gera_vs_CntrStat_p.adj	GeraStat_vs_Cntr_p.adj	GeraStat_vs_CntrStat_p.adj	GeraStat_vs_Gera_p.adj	CntrStat_vs_Cntr_significant	Farn_vs_Cntr_significant	Farn_vs_CntrStat_significant	Farn_vs_Gera_significant	Farn_vs_GeraStat_significant	FarnStat_vs_Cntr_significant	FarnStat_vs_CntrStat_significant	FarnStat_vs_Farn_significant	FarnStat_vs_Gera_significant	FarnStat_vs_GeraStat_significant	Gera_vs_Cntr_significant	Gera_vs_CntrStat_significant	GeraStat_vs_Cntr_significant	GeraStat_vs_CntrStat_significant	GeraStat_vs_Gera_significant	significant	CntrStat_vs_Cntr_ratio	Farn_vs_Cntr_ratio	Farn_vs_CntrStat_ratio	Farn_vs_Gera_ratio	Farn_vs_GeraStat_ratio	FarnStat_vs_Cntr_ratio	FarnStat_vs_CntrStat_ratio	FarnStat_vs_Farn_ratio	FarnStat_vs_Gera_ratio	FarnStat_vs_GeraStat_ratio	Gera_vs_Cntr_ratio	Gera_vs_CntrStat_ratio	GeraStat_vs_Cntr_ratio	GeraStat_vs_CntrStat_ratio	GeraStat_vs_Gera_ratio	Cntr_centered	CntrStat_centered	Farn_centered	FarnStat_centered	Gera_centered	GeraStat_centered
C3	P01024	0.264327314893414	7.878340277567791e-23	3.31100754254272e-23	5.3575823482271304e-24	4.07038719630407e-24	1.15578778611333e-22	4.7979012084510604e-23	0.62637061513612	7.57440330574914e-24	5.73403262151218e-24	0.0011167080776504	0.0181399437396054	0.0003999796866182	0.0071816337892135	0.69565993555112	0.862	1.17e-14	5.93e-15	1.22e-11	8.12e-11	1.77e-14	7.51e-15	0.849	3.23e-14	1.75e-11	0.896	0.897	0.898	0.9	0.843	False	True	True	True	True	True	True	False	True	True	False	False	False	False	False	True	-0.146	4.24	4.39	4.71	4.76	4.18	4.32	-0.0632	4.65	4.7	-0.47	-0.324	-0.521	-0.374	-0.0508	-1.21	-1.36	3.03	2.96	-1.68	-1.73
C3orf17	Q6NW34	0.148509701121846	2.9089980825343e-09	9.57336003794933e-08	4.13562994747856e-08	3.30008849040187e-06	3.36044679408174e-10	9.1123244138745e-09	0.33202663150631	4.70759980177353e-07	4.42269333546011e-05	2.87989646249806e-15	2.74046846407572e-14	4.14089558372889e-14	4.92128196870597e-13	0.0919703122848999	0.788	0.0117	0.00593	0.637	0.803	0.0341	0.00815	0.764	0.612	0.858	0.23	0.217	0.405	0.4	0.547	False	True	True	False	False	True	True	False	False	False	False	False	False	False	False	True	0.236	1.39	1.16	-1.21	-0.934	1.55	1.31	0.157	-1.05	-0.777	2.61	2.37	2.33	2.09	-0.278	-1.35	-1.12	0.0412	0.198	1.25	0.975
CAPZB	P47756	0.36578749052988	1.49206806162743e-10	1.05886475201509e-09	0.0163694573127018	0.0001800933365708	4.33713679057137e-08	4.17001984313196e-07	0.0174562445040242	0.977767885854433	0.0797708629885721	4.64055413974126e-08	4.47587539756716e-07	4.20711895711178e-06	4.73072383320113e-05	0.0842580813875426	0.893	0.00185	0.000154	0.9	0.865	0.19	0.0544	0.198	0.924	0.931	0.802	0.792	0.867	0.864	0.531	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	True	0.0974	1.07	0.977	0.272	0.462	0.805	0.708	-0.269	0.00298	0.193	0.802	0.705	0.612	0.515	-0.19	-0.565	-0.468	0.509	0.24	0.237	0.0472
CCR7	P32248	0.437842972469885	2.9103888909408e-14	8.622794371470161e-15	2.4256325105102603e-09	5.478735482196439e-12	7.17080091023187e-16	2.45426512877636e-16	0.0187901787188746	9.92004150878643e-07	8.65006251476065e-10	3.3989467214658804e-19	1.50076497676072e-19	1.75480797307905e-20	8.422084039584841e-21	0.006271101305557	0.907	4.16e-07	2.14e-12	0.509	0.251	2.84e-06	3.72e-12	0.206	0.642	0.525	0.0185	0.004	0.00866	0.00137	0.179	False	True	True	False	False	True	True	False	False	False	True	True	True	True	False	True	-0.146	2.76	2.91	-1.65	-2.2	3.23	3.38	0.466	-1.18	-1.73	4.41	4.56	4.96	5.11	0.553	-2.54	-2.68	0.228	0.693	1.87	2.43
CD151	P48509	0.640367898319027	1.78116149261211e-11	7.20247190779877e-12	7.05635473479365e-07	4.1079406184153205e-09	7.340956021986569e-12	3.0420102416431397e-12	0.647482606944108	2.30686339735361e-06	1.19009365592719e-08	4.68889896285238e-16	2.47601420294663e-16	2.91112681167265e-17	1.63164337396188e-17	0.0420572735730721	0.932	0.00036	4.57e-07	0.733	0.598	0.00523	1.18e-05	0.853	0.674	0.649	0.154	0.0629	0.0913	0.0324	0.4	False	True	True	False	False	True	True	False	False	False	False	False	False	True	False	True	-0.146	3.47	3.62	-2.01	-2.67	3.62	3.76	0.143	-1.86	-2.53	5.48	5.63	6.14	6.29	0.662	-3.09	-3.24	0.378	0.522	2.39	3.05
CD37	P11049	0.466898682249819	1.3500560553150399e-11	3.35801528865799e-12	4.855729781769349e-11	1.75844885565145e-13	6.827804718107081e-14	2.10992551576274e-14	0.0060031500314873	3.42622934697783e-08	4.15656810646068e-11	2.1117729688417198e-18	9.31131201693895e-19	8.159499959697771e-20	3.9395242294613304e-20	0.0049657086565665	0.912	0.000288	1.52e-07	0.296	0.102	0.000211	1.64e-08	0.101	0.489	0.352	0.0328	0.00861	0.0147	0.00296	0.159	False	True	True	False	False	True	True	False	False	False	True	True	True	True	False	True	-0.146	2.25	2.4	-2.12	-2.73	2.84	2.99	0.593	-1.53	-2.14	4.37	4.52	4.98	5.13	0.609	-2.38	-2.53	-0.133	0.46	1.99	2.6
CD38	P28907	0.61514749904668	2.04386760928112e-14	4.56421568515643e-14	2.068193794809e-12	6.6096675982172794e-12	1.60308241130548e-14	3.5559716229766703e-14	0.876757785458644	2.7518850055805197e-12	8.88977210556738e-12	8.68940638974474e-21	1.39354376967644e-20	1.55886431342572e-20	2.5261548888394302e-20	0.535268311424589	0.93	2.64e-07	8.38e-11	0.144	0.261	6.12e-05	3.62e-08	0.883	0.0617	0.263	0.00387	0.00112	0.00827	0.00235	0.815	False	True	True	False	False	True	True	False	False	False	True	True	True	True	False	True	0.0703	2.08	2.01	-1.71	-1.62	2.11	2.04	0.0216	-1.68	-1.6	3.79	3.72	3.7	3.63	-0.0867	-1.96	-1.89	0.126	0.147	1.83	1.74
CD3D	P04234	0.216061799280412	3.59022970818416e-20	1.07882499554946e-20	1.4323888705916901e-09	1.1013610584693699e-12	5.21185683860369e-21	1.69866232563263e-21	0.0492148326722626	1.79591263845908e-07	5.445811809445129e-11	1.75088429274725e-23	7.04893114490296e-24	1.4141943710971501e-24	6.1731627605114905e-25	0.0012602077889782	0.839	1.17e-14	5.93e-15	0.482	0.173	1.77e-14	7.51e-15	0.361	0.57	0.368	9.88e-05	3.44e-06	2.33e-05	4.7e-07	0.0733	False	True	True	False	False	True	True	False	False	False	True	True	True	True	False	True	-0.146	3.0	3.14	-1.05	-1.47	3.24	3.38	0.238	-0.812	-1.23	4.05	4.19	4.47	4.61	0.418	-2.43	-2.58	0.564	0.803	1.61	2.03
CD53	P19397	0.443626025540971	9.107091477872671e-20	4.2181637870727e-20	9.44608424318635e-14	2.4057654789305902e-14	1.75767275234469e-21	9.0276657883475e-22	0.000251119322806	2.46153412817068e-10	4.28920049631577e-11	1.0204990166694e-24	6.15578446744932e-25	5.8642750177503e-25	3.5742149231299404e-25	0.401237492399215	0.908	1.17e-14	5.93e-15	0.0525	0.0511	1.77e-14	7.51e-15	0.0059	0.225	0.354	8.84e-06	2.22e-07	9.78e-06	2.42e-07	0.781	False	True	True	False	False	True	True	True	False	False	True	True	True	True	False	True	-0.146	4.71	4.85	-2.66	-2.82	5.51	5.65	0.797	-1.87	-2.03	7.37	7.52	7.53	7.68	0.161	-4.16	-4.31	0.547	1.34	3.21	3.37
CD81	P60033	0.0282608847964103	6.793526372179929e-13	5.295492295692049e-11	5.04016061331948e-05	6.36113655700622e-06	3.6436539242862e-13	2.5931489589256098e-11	0.722172362893345	0.0001304133019461	1.6340402856111e-05	3.91630075821166e-16	1.10632113176153e-14	1.37428553947778e-16	3.4184158369435103e-15	0.439035442463621	0.474	1.75e-05	6.14e-06	0.827	0.815	0.000756	0.000104	0.865	0.789	0.843	0.147	0.179	0.141	0.168	0.792	False	True	True	False	False	True	True	False	False	False	False	False	False	False	False	True	1.02	5.71	4.69	-2.13	-2.48	5.87	4.85	0.158	-1.97	-2.32	7.84	6.82	8.19	7.16	0.346	-4.77	-3.75	0.939	1.1	3.07	3.41
CD82	P27701	0.786738522270084	3.25313366570668e-16	2.25541178050908e-16	9.14737912793605e-07	2.71958971347971e-07	1.48759782152209e-16	1.0416854790700699e-16	0.561417723939571	4.16325622389052e-06	1.20282990962413e-06	1.80164502013282e-19	1.3618781201353e-19	1.10314178284578e-19	8.380300551760761e-20	0.634507422495302	0.943	3.69e-10	5.93e-15	0.74	0.745	4.37e-07	5.42e-13	0.837	0.694	0.793	0.0146	0.00382	0.0165	0.0043	0.833	False	True	True	False	False	True	True	False	False	False	True	True	True	True	False	True	-0.0933	6.13	6.22	-2.18	-2.34	6.33	6.42	0.201	-1.98	-2.14	8.31	8.4	8.47	8.56	0.164	-4.86	-4.95	1.27	1.47	3.45	3.61
CDIPT	O14735	0.426811999535851	8.97474121173976e-12	2.00410003806998e-12	9.907211238114579e-11	2.2537131154857e-10	1.1156964149936799e-13	3.0326550197918503e-14	0.0200322362963773	2.33502495711496e-08	6.03844362905526e-08	2.4704203799789397e-18	1.00527036385364e-18	3.8865641711917e-18	1.55847800566572e-18	0.694630528412471	0.905	0.000204	6.96e-08	0.335	0.455	0.000313	2.86e-08	0.213	0.469	0.71	0.0342	0.00887	0.0503	0.0147	0.843	False	True	True	False	False	True	True	False	False	False	True	True	False	True	False	True	-0.146	2.1	2.24	-1.88	-1.81	2.55	2.69	0.449	-1.43	-1.36	3.98	4.12	3.9	4.05	-0.072	-2.06	-2.21	0.0351	0.485	1.91	1.84
CEP85L	Q5SZL2	0.309728690665876	2.43888618223197e-17	7.0178085853585e-18	5.378837595324571e-19	3.6708866033032603e-19	5.0737272054141e-20	1.86864874012491e-20	6.3716471443622e-06	2.3235188221917503e-21	1.69920073817174e-21	0.002626271804446	0.0303841941278574	0.0010532583120626	0.0135333744837371	0.722337985562701	0.878	1.87e-12	5.93e-15	5.51e-05	0.00012	3.55e-13	7.51e-15	3.37e-05	2.16e-09	1.65e-07	0.901	0.9	0.903	0.904	0.846	False	True	True	True	True	True	True	True	True	True	False	False	False	False	False	True	-0.146	2.82	2.97	3.29	3.34	3.62	3.77	0.796	4.09	4.14	-0.47	-0.324	-0.521	-0.374	-0.0508	-0.884	-1.03	1.94	2.73	-1.35	-1.4
CHCHD5	Q9BSY4	0.390901902021421	1.52453289117828e-08	2.07417688947083e-09	3.5857429403876597e-11	1.9778622410751698e-11	0.0004128688866902	4.13253745129501e-05	0.0004581608600865	2.81933492082986e-07	1.33220407429843e-07	0.0094740213489232	0.064776566488566	0.0045616154001068	0.0345066391144041	0.764656041395982	0.899	0.0272	0.00029	0.28	0.32	0.716	0.284	0.0111	0.59	0.735	0.908	0.905	0.911	0.909	0.852	False	True	True	False	False	False	False	True	False	False	False	False	False	False	False	True	-0.146	1.35	1.5	1.82	1.87	0.679	0.825	-0.672	1.15	1.2	-0.47	-0.324	-0.521	-0.374	-0.0508	-0.149	-0.295	1.2	0.53	-0.619	-0.67
CLPTM1L	Q96KA5	0.235333778130314	1.25261987152878e-22	4.90287839231284e-23	3.00658928161445e-10	1.04935658899967e-08	3.45405653765892e-23	1.4120108649172602e-23	0.104999883625182	1.25576406700353e-08	6.21758566716351e-07	1.43317381753972e-25	6.9073159098831e-26	3.87473513670376e-25	1.8167429330544602e-25	0.121123713423723	0.849	1.17e-14	5.93e-15	0.397	0.637	1.77e-14	7.51e-15	0.535	0.436	0.778	8.18e-07	8.79e-09	6.93e-06	1.06e-07	0.598	False	True	True	False	False	True	True	False	False	False	True	True	True	True	False	True	-0.146	3.91	4.06	-1.18	-0.99	4.11	4.26	0.202	-0.981	-0.787	5.09	5.24	4.9	5.05	-0.193	-2.98	-3.13	0.932	1.13	2.12	1.92
CMTM7	Q96FZ5	0.743867738981359	3.80198840154278e-08	1.73660770783828e-08	8.06922953245999e-06	0.0008463173652282	5.3509936701757705e-09	2.5351317579174104e-09	0.409558349188838	7.36206684519439e-05	0.0069332073036054	4.600695351944799e-13	2.61323576006293e-13	1.15016022666963e-11	6.14583749930983e-12	0.0887038003499132	0.94	0.0416	0.00174	0.793	0.883	0.0989	0.00371	0.795	0.775	0.913	0.473	0.322	0.641	0.516	0.541	False	True	True	False	False	False	True	False	False	False	False	False	False	False	False	True	-0.146	3.4	3.55	-2.46	-1.67	3.77	3.92	0.372	-2.08	-1.3	5.86	6.0	5.07	5.22	-0.784	-2.99	-3.14	0.408	0.779	2.86	2.08
CMTR2	Q8IYT2	0.431131126999568	1.07960559639697e-14	3.2723426117493903e-15	0.0015297040717061	0.0309643826905349	5.812073525875441e-15	1.8059351929174403e-15	0.684630862482107	0.0042888229101223	0.0727337680881211	7.70862837136714e-17	2.81764483922975e-17	4.0559897951913002e-16	1.3960222290444002e-16	0.219458051293157	0.906	1.11e-07	2.14e-13	0.875	0.914	2.44e-05	2.3e-10	0.859	0.853	0.93	0.0944	0.0289	0.183	0.0687	0.697	False	True	True	False	False	True	True	False	False	False	False	True	False	False	False	True	-0.146	2.84	2.99	-0.648	-0.418	2.92	3.06	0.0752	-0.573	-0.342	3.49	3.64	3.26	3.41	-0.23	-2.06	-2.21	0.781	0.857	1.43	1.2
CNIH1	O95406	0.542361616439715	2.9423279215219e-17	1.38426784750469e-17	7.07817634423788e-10	1.92313355740883e-07	2.85983025942371e-16	1.26347659859491e-16	0.0894018372651827	1.8912278841871398e-11	2.9628770392346e-09	1.77735730320806e-21	1.04582123936299e-21	1.57110131421341e-20	8.844966197134271e-21	0.0231407989327728	0.922	2.82e-12	5.93e-15	0.444	0.735	9.66e-07	8.48e-13	0.498	0.116	0.587	0.00177	0.000217	0.00829	0.0014	0.312	False	True	True	False	False	True	True	False	False	False	True	True	True	True	False	True	-0.146	4.7	4.85	-2.23	-1.66	4.28	4.43	-0.419	-2.65	-2.08	6.93	7.08	6.36	6.51	-0.572	-3.69	-3.84	1.01	0.594	3.25	2.67
COMMD7	Q86VX2	0.268303547899406	3.49819722423762e-18	9.85083773832165e-19	0.677929527891548	0.052644694634599	3.3484848546718297e-18	9.44782543684308e-19	0.969836278031048	0.6506230670016	0.0569290455380577	5.686266832740339e-18	1.56634229838226e-18	3.7447998415579203e-19	1.1621671078447302e-19	0.0212924371893385	0.864	1.17e-14	5.93e-15	0.933	0.919	1.54e-09	7.51e-15	0.892	0.918	0.928	0.0427	0.0104	0.0256	0.00503	0.302	False	True	True	False	False	True	True	False	False	False	True	True	True	True	False	True	-0.146	2.8	2.94	0.0544	-0.263	2.8	2.95	0.00494	0.0593	-0.258	2.74	2.89	3.06	3.21	0.317	-1.88	-2.02	0.921	0.926	0.867	1.18
COPS2	P61201	0.270780074377164	2.6038845265552702e-14	4.6834462442568606e-15	6.89363521053962e-07	1.25119288124181e-08	9.20156864792991e-15	1.7552053294474402e-15	0.506064243718765	3.89856094639292e-06	6.21427912029442e-08	4.2527594276587e-18	1.19489441991922e-18	6.778213964812131e-19	2.0640243409273902e-19	0.112044618673381	0.865	3.62e-07	5.13e-13	0.732	0.644	3.76e-05	2.18e-10	0.824	0.692	0.711	0.0395	0.00947	0.0307	0.00645	0.584	False	True	True	False	False	True	True	False	False	False	True	True	True	True	False	True	-0.146	1.95	2.09	-0.845	-1.06	2.03	2.18	0.0878	-0.757	-0.971	2.79	2.94	3.0	3.15	0.214	-1.6	-1.75	0.341	0.429	1.19	1.4
CPEB3	Q8NE35	0.177593158266648	6.18919910710384e-26	2.76604347586537e-26	5.06646350830379e-27	3.91952393008269e-27	5.856679528642439e-26	2.62177062774146e-26	0.92609059157347	4.81822666302455e-27	3.72929380547485e-27	0.0001432271007431	0.0050440802649389	4.01956662128014e-05	0.0015154735174206	0.634921629949196	0.814	1.17e-14	5.93e-15	7.65e-14	8.39e-14	1.77e-14	7.51e-15	0.888	3.23e-14	6.2e-14	0.883	0.888	0.884	0.89	0.833	False	True	True	True	True	True	True	False	True	True	False	False	False	False	False	True	-0.146	4.61	4.76	5.08	5.14	4.62	4.77	0.0099	5.09	5.15	-0.47	-0.324	-0.521	-0.374	-0.0508	-1.35	-1.5	3.26	3.27	-1.82	-1.87
CPT1A	P50416	0.508112368775123	3.54647140420076e-08	7.3440909011186306e-09	1.22306844762496e-06	1.39692173212886e-06	5.45399570910986e-10	1.32752744521399e-10	0.0772435389565842	0.0001516705620071	0.0001739221167969	1.27752542302597e-13	4.28830383438228e-14	1.39237352601604e-13	4.65932011113296e-14	0.959021611823962	0.918	0.0403	0.000874	0.748	0.785	0.0416	0.000434	0.464	0.792	0.876	0.413	0.237	0.463	0.284	0.873	False	True	True	False	False	True	True	False	False	False	False	False	False	False	False	True	-0.146	1.68	1.83	-1.37	-1.36	2.08	2.23	0.401	-0.966	-0.955	3.05	3.19	3.04	3.18	-0.0113	-1.62	-1.76	0.0633	0.465	1.43	1.42
CYB5B	O43169	0.38186763941709	5.90489780875665e-17	1.8694225877635099e-16	0.0517199973763374	0.88934391852276	1.42360936623914e-16	4.67849883287243e-16	0.500941659070113	0.0114248143661111	0.592422483129004	4.97109589442932e-18	1.42441171388817e-17	7.06179249305003e-17	2.25254230092599e-16	0.0385237231036698	0.897	1.28e-11	5.93e-15	0.91	0.941	4.13e-07	1.5e-11	0.822	0.867	0.945	0.0412	0.023	0.118	0.0801	0.385	False	True	True	False	False	True	True	False	False	False	True	True	False	False	False	True	0.191	4.13	3.94	-0.437	0.0301	3.98	3.79	-0.146	-0.583	-0.116	4.57	4.38	4.1	3.91	-0.467	-2.83	-2.64	1.3	1.16	1.74	1.27
DBT	P11182	0.380448138056713	2.5413573643664497e-11	4.6132920065659e-12	0.0002788848187588	1.16664271804959e-06	1.88693261739004e-12	3.9098232072844996e-13	0.179569825651991	0.0091396982440399	4.27473721182762e-05	1.69608891781932e-14	4.40113255335457e-15	7.91100453504592e-16	2.34682532067503e-16	0.0465847128449813	0.896	0.00048	2.42e-07	0.854	0.781	0.00232	1.05e-06	0.652	0.864	0.858	0.314	0.144	0.212	0.0811	0.419	False	True	True	False	False	True	True	False	False	False	False	False	False	False	False	True	-0.146	1.81	1.96	-0.689	-1.03	2.04	2.18	0.226	-0.462	-0.805	2.5	2.64	2.84	2.99	0.343	-1.51	-1.65	0.303	0.53	0.992	1.33
DCPS	Q96C86	0.73258255990121	6.4988536155411306e-15	1.09515355048532e-14	0.0779123185346904	0.102707879670272	1.3878303341971901e-15	2.2754292257100802e-15	0.299271065360481	0.444712042898319	0.53280788760175	4.70987225100523e-16	7.58036213648387e-16	5.737252900848889e-16	9.26479667153197e-16	0.886683268127375	0.939	5.33e-08	3.72e-12	0.914	0.924	5.65e-06	3.52e-10	0.747	0.913	0.944	0.154	0.0894	0.198	0.121	0.866	False	True	True	False	False	True	True	False	False	False	False	False	False	False	False	True	0.0502	2.3	2.25	-0.267	-0.246	2.46	2.41	0.154	-0.113	-0.0919	2.57	2.52	2.55	2.5	-0.0209	-1.66	-1.61	0.649	0.803	0.916	0.895
DDRGK1	Q96HY6	0.63888173050073	3.24651184953375e-09	1.1295699729253901e-09	0.0062431058528395	0.0459865407029023	2.45881174484767e-06	7.28369222224958e-07	0.011213613804321	5.22586530767681e-06	5.28799124252849e-05	6.967866378151459e-12	2.88036182859388e-12	3.8263378495108294e-11	1.5084901156836297e-11	0.387278273122631	0.932	0.0124	0.000164	0.89	0.918	0.439	0.0692	0.151	0.702	0.861	0.586	0.436	0.678	0.553	0.777	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	True	-0.146	2.69	2.84	-0.918	-0.646	1.85	2.0	-0.842	-1.76	-1.49	3.61	3.75	3.34	3.48	-0.271	-1.89	-2.04	0.801	-0.0408	1.72	1.45
DNAJA1	P31689	0.876677229105529	7.5697462470402e-20	8.853505790011841e-20	5.4735078535525704e-21	2.31930701302891e-20	1.29821760162222e-23	1.45406439430077e-23	1.18199931888903e-10	1.89137943312122e-24	5.48504458660857e-24	0.0102516515790233	0.0070547495120713	0.235999296648426	0.182449886501463	0.132147939653914	0.948	1.17e-14	5.93e-15	5.13e-07	1.09e-05	1.77e-14	7.51e-15	3.25e-14	3.23e-14	1.62e-11	0.908	0.89	0.93	0.919	0.613	False	True	True	True	True	True	True	True	True	True	False	False	False	False	False	True	0.0226	3.64	3.62	4.04	3.81	5.12	5.1	1.48	5.52	5.29	-0.4	-0.422	-0.175	-0.198	0.224	-1.37	-1.34	2.27	3.75	-1.77	-1.54
DNAJA2	O60884	0.311258680105122	2.1291960228472602e-20	5.79052359854659e-20	7.97185447542294e-21	8.64286400260308e-20	4.14152792388179e-24	8.54149672879807e-24	6.23017334801318e-11	2.02075048985524e-24	1.13901031898588e-23	0.302539734290603	0.0470497602725758	0.163038114664469	0.690359082678383	0.0195870219465248	0.879	1.17e-14	5.93e-15	8.1e-07	3.69e-05	1.77e-14	7.51e-15	3.25e-14	3.23e-14	6.32e-11	0.926	0.903	0.928	0.928	0.292	False	True	True	True	True	True	True	True	True	True	False	False	False	False	False	True	0.161	4.12	3.96	4.28	3.9	5.77	5.6	1.64	5.93	5.54	-0.164	-0.324	0.223	0.0626	0.387	-1.68	-1.52	2.44	4.08	-1.85	-1.46
DNAJA4	Q8WW22	0.402094756013483	2.96077884666655e-22	1.49627891297857e-22	3.5126780697843204e-23	2.81787655566543e-23	1.63703841925034e-24	9.32460641356357e-25	1.6141068151845e-07	2.8000140211872303e-25	2.32969034037858e-25	0.0110843051626314	0.0709756093253164	0.0054635717851995	0.0386506473604063	0.770076776290309	0.901	1.17e-14	5.93e-15	3.45e-10	2.28e-09	1.77e-14	7.51e-15	3.1e-08	3.23e-14	6.2e-14	0.908	0.906	0.912	0.91	0.853	False	True	True	True	True	True	True	True	True	True	False	False	False	False	False	True	-0.146	5.39	5.54	5.86	5.91	6.61	6.76	1.22	7.08	7.13	-0.47	-0.324	-0.521	-0.374	-0.0508	-1.81	-1.96	3.58	4.8	-2.28	-2.33
DNAJC11	Q9NVH1	0.49182739099606	4.70551606724253e-21	2.53135363551222e-21	1.8897595844367e-05	0.0644722191406598	6.03022346917419e-21	3.2256549478570102e-21	0.785868121723297	3.90186808768356e-05	0.109689037481715	8.11315856898219e-19	3.84100859587828e-19	2.83218844016218e-20	1.4607902987793802e-20	0.0029174084187821	0.916	1.17e-14	5.93e-15	0.81	0.92	1.77e-14	7.51e-15	0.873	0.76	0.933	0.0247	0.00599	0.0103	0.00179	0.118	False	True	True	False	False	True	True	False	False	False	True	True	True	True	False	True	-0.146	5.91	6.05	1.1	0.405	5.85	6.0	-0.0577	1.04	0.348	4.81	4.96	5.5	5.65	0.69	-3.65	-3.8	2.25	2.2	1.16	1.85
DNAJC3	Q13217	0.555953376962007	7.29007899588298e-15	3.0140189580965404e-15	0.302974851314136	0.147589447541471	5.93289880531201e-16	2.63898245678658e-16	0.0930320588970289	0.0096197639197709	0.803758983681618	3.69936635489679e-14	1.4550652227751702e-14	8.40182991524053e-16	3.70053390266892e-16	0.0172492993050539	0.924	6.3e-08	1.73e-13	0.925	0.926	2.3e-06	4.36e-12	0.507	0.864	0.948	0.352	0.19	0.215	0.0932	0.278	False	True	True	False	False	True	True	False	False	False	False	False	False	False	False	True	-0.0814	2.15	2.23	0.143	-0.204	2.39	2.47	0.238	0.381	0.0343	2.01	2.09	2.36	2.44	0.347	-1.47	-1.55	0.682	0.92	0.538	0.885
DNAJC5	Q9H3Z4	0.233511270244892	6.97992729343078e-22	2.56017711257481e-22	6.77878330548283e-18	5.90125554654946e-18	4.07165179450087e-22	1.52302327072229e-22	0.521530193585825	1.46956813227257e-17	1.27433094513244e-17	9.3179412347621e-28	5.07807463786781e-28	8.779552438733039e-28	4.79114628653168e-28	0.906701041905336	0.848	1.17e-14	5.93e-15	0.000365	0.000829	1.77e-14	7.51e-15	0.828	6.74e-05	0.000697	4.13e-10	7.25e-13	1.83e-09	3.42e-12	0.868	False	True	True	True	True	True	True	False	True	True	True	True	True	True	False	True	-0.146	3.64	3.79	-2.53	-2.54	3.72	3.87	0.078	-2.45	-2.46	6.17	6.31	6.18	6.33	0.0142	-3.26	-3.41	0.381	0.459	2.91	2.92
DPAGT1	Q9H3H5	0.319540708765525	2.47159218366251e-23	1.1791382214127501e-23	2.95359527673069e-13	9.628814662181059e-12	2.8155622503755996e-23	1.3384425062073602e-23	0.861839436324902	2.19248091855714e-13	6.89994077887509e-12	5.26401514818603e-27	3.06758550730797e-27	1.52020205623405e-26	8.66701894841406e-27	0.0640888732700221	0.881	1.17e-14	5.93e-15	0.0791	0.281	1.77e-14	7.51e-15	0.882	0.0223	0.249	9.7e-09	3.97e-11	1.21e-07	1.1e-09	0.479	False	True	True	False	False	True	True	False	True	False	True	True	True	True	False	True	-0.146	4.99	5.14	-1.94	-1.66	4.96	5.11	-0.0254	-1.97	-1.69	6.93	7.08	6.65	6.8	-0.279	-3.9	-4.05	1.09	1.07	3.03	2.75
DPCD	Q9BVM2	0.333039629197675	6.690496354062061e-17	1.95537178899878e-17	1.5430447870995299e-18	1.0573234037406e-18	2.6970665824417603e-20	1.0638796378240601e-20	1.55852645069558e-07	1.5155089801264701e-21	1.1302207136030001e-21	0.0039067326706683	0.0384859379589428	0.0016551818310828	0.0181141401214018	0.735102557877515	0.885	1.65e-11	5.93e-15	0.000125	0.000261	8.2e-14	7.51e-15	2.88e-08	1.09e-09	9.94e-08	0.903	0.902	0.906	0.905	0.848	False	True	True	True	True	True	True	True	True	True	False	False	False	False	False	True	-0.146	2.85	2.99	3.32	3.37	3.9	4.04	1.05	4.37	4.42	-0.47	-0.324	-0.521	-0.374	-0.0508	-0.934	-1.08	1.91	2.96	-1.4	-1.46
DPM3	Q9P2X0	0.15077146690597	8.98077529153161e-09	3.18073061029149e-07	3.54470193204822e-11	1.04295061393098e-09	3.75664150553281e-09	1.23742669715041e-07	0.706428568347677	7.61146369423441e-11	2.4220656729660104e-09	6.946773035949051e-17	4.91410109194037e-16	5.97494929713785e-16	4.95892765056225e-15	0.116689936772992	0.79	0.021	0.0124	0.279	0.535	0.0872	0.0325	0.862	0.17	0.578	0.0915	0.0784	0.2	0.183	0.591	False	True	True	False	False	False	True	False	False	False	False	False	False	False	False	True	0.252	1.41	1.16	-1.85	-1.57	1.48	1.22	0.0649	-1.79	-1.51	3.26	3.01	2.98	2.73	-0.277	-1.56	-1.31	-0.153	-0.0884	1.7	1.42
