"name"	"ID"	"CntrUS_vs_CntrStim_p.val"	"FarnStim_vs_CntrStim_p.val"	"FarnStim_vs_CntrUS_p.val"	"FarnStim_vs_GeraStim_p.val"	"FarnStim_vs_GeraUS_p.val"	"FarnUS_vs_CntrStim_p.val"	"FarnUS_vs_CntrUS_p.val"	"FarnUS_vs_FarnStim_p.val"	"FarnUS_vs_GeraStim_p.val"	"FarnUS_vs_GeraUS_p.val"	"GeraStim_vs_CntrStim_p.val"	"GeraStim_vs_CntrUS_p.val"	"GeraUS_vs_CntrStim_p.val"	"GeraUS_vs_CntrUS_p.val"	"GeraUS_vs_GeraStim_p.val"	"CntrUS_vs_CntrStim_p.adj"	"FarnStim_vs_CntrStim_p.adj"	"FarnStim_vs_CntrUS_p.adj"	"FarnStim_vs_GeraStim_p.adj"	"FarnStim_vs_GeraUS_p.adj"	"FarnUS_vs_CntrStim_p.adj"	"FarnUS_vs_CntrUS_p.adj"	"FarnUS_vs_FarnStim_p.adj"	"FarnUS_vs_GeraStim_p.adj"	"FarnUS_vs_GeraUS_p.adj"	"GeraStim_vs_CntrStim_p.adj"	"GeraStim_vs_CntrUS_p.adj"	"GeraUS_vs_CntrStim_p.adj"	"GeraUS_vs_CntrUS_p.adj"	"GeraUS_vs_GeraStim_p.adj"	"CntrUS_vs_CntrStim_significant"	"FarnStim_vs_CntrStim_significant"	"FarnStim_vs_CntrUS_significant"	"FarnStim_vs_GeraStim_significant"	"FarnStim_vs_GeraUS_significant"	"FarnUS_vs_CntrStim_significant"	"FarnUS_vs_CntrUS_significant"	"FarnUS_vs_FarnStim_significant"	"FarnUS_vs_GeraStim_significant"	"FarnUS_vs_GeraUS_significant"	"GeraStim_vs_CntrStim_significant"	"GeraStim_vs_CntrUS_significant"	"GeraUS_vs_CntrStim_significant"	"GeraUS_vs_CntrUS_significant"	"GeraUS_vs_GeraStim_significant"	"significant"	"CntrUS_vs_CntrStim_ratio"	"FarnStim_vs_CntrStim_ratio"	"FarnStim_vs_CntrUS_ratio"	"FarnStim_vs_GeraStim_ratio"	"FarnStim_vs_GeraUS_ratio"	"FarnUS_vs_CntrStim_ratio"	"FarnUS_vs_CntrUS_ratio"	"FarnUS_vs_FarnStim_ratio"	"FarnUS_vs_GeraStim_ratio"	"FarnUS_vs_GeraUS_ratio"	"GeraStim_vs_CntrStim_ratio"	"GeraStim_vs_CntrUS_ratio"	"GeraUS_vs_CntrStim_ratio"	"GeraUS_vs_CntrUS_ratio"	"GeraUS_vs_GeraStim_ratio"	"CntrStim_centered"	"CntrUS_centered"	"FarnStim_centered"	"FarnUS_centered"	"GeraStim_centered"	"GeraUS_centered"
"PTP4A1"	"Q93096"	0.580373856494313	4.83455793351302e-17	9.7335488842928e-17	1.98854039167806e-15	5.8746936645074e-16	2.25931003199735e-22	3.51324592482701e-22	1.6240760185379e-12	2.25660783493051e-21	1.07317884007816e-21	0.00913012940580532	0.0325680471067906	0.0640073386386678	0.180887062777672	0.384997139579197	0.921	4.64e-14	7.23e-14	1.61e-08	3.76e-07	7.13e-14	3.41e-14	1.32e-13	1.59e-13	9.65e-14	0.884	0.858	0.914	0.93	0.89	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.0993	3.48	3.39	2.98	3.14	5.72	5.62	2.23	5.22	5.37	0.5	0.401	0.343	0.244	-0.157	-1.69	-1.59	1.79	4.03	-1.19	-1.35
"PTP4A2"	"Q12974"	0.151214191037484	8.05832431840799e-11	1.79731474010378e-09	8.78226826845974e-11	3.94299489317133e-08	4.46198941446822e-13	6.15213574471633e-12	0.00924419681991482	4.799230256636e-13	8.35132195972605e-11	0.966171307269212	0.162932812398769	0.00886231599284231	0.188014687819335	0.00980787986907383	0.862	3.49e-06	0.00297	0.00303	0.151	2.21e-05	2.81e-11	0.391	0.004	0.0124	0.941	0.886	0.893	0.93	0.5	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.991	7.04	6.05	7.01	5.15	8.93	7.94	1.88	8.9	7.03	0.0287	-0.962	1.9	0.906	1.87	-3.15	-2.16	3.9	5.78	-3.12	-1.25
"PTRH2"	"Q9Y3E5"	0.00602503798605268	9.10055698067769e-07	8.22390736600523e-10	2.91321789589277e-08	0.00296893082016633	0.00266278768418574	1.13241007868584e-06	0.00488370966812729	3.82777941038482e-11	1.01617280667864e-06	1.02792186256844e-13	1.17150122055214e-15	4.45502821759641e-10	1.38029758330457e-12	0.000117988211341865	0.588	0.0203	0.00175	0.0661	0.793	0.707	0.00307	0.316	0.0395	0.409	0.0141	0.000693	0.31	0.0242	0.0775	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	-0.393	0.841	1.23	-1.03	-0.431	0.437	0.83	-0.404	-1.43	-0.835	1.87	2.26	1.27	1.66	-0.595	-0.671	-1.06	0.17	-0.234	1.2	0.601
"QIL1"	"Q5XKP0"	0.789154392765701	0.000239429348758566	0.000484687087621938	0.0344608721512001	0.00142058062650413	3.84625686982307e-06	7.74710562705836e-06	0.126762741773835	0.518384358879473	0.0567183713818944	7.23898766817233e-07	1.4347692257784e-06	2.7601869670876e-08	5.23769681683086e-08	0.191904439273197	0.932	0.252	0.552	0.867	0.764	0.253	0.0147	0.766	0.945	0.928	0.613	0.527	0.534	0.434	0.846	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.0515	0.813	0.761	-0.426	-0.682	1.11	1.06	0.301	-0.125	-0.381	1.24	1.19	1.49	1.44	0.256	-0.785	-0.734	0.0276	0.329	0.453	0.709
"RAB28"	"P51157"	0.145141888998072	0.00396693331403335	8.25878865039742e-05	0.00145164207958668	0.000130779896476078	1.07639213119272e-06	2.72635276912942e-08	0.00387513830995112	3.93078043651062e-07	4.12079219481958e-08	0.691773648361948	0.280873151481212	0.195929351486469	0.862641851058165	0.362672743541661	0.86	0.558	0.384	0.737	0.645	0.184	5.93e-05	0.291	0.44	0.162	0.937	0.894	0.925	0.947	0.887	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-0.764	1.61	2.37	1.81	2.29	3.22	3.99	1.61	3.43	3.9	-0.204	0.56	-0.676	0.0889	-0.472	-0.532	-1.3	1.08	2.69	-0.736	-1.21
"RAB8B"	"Q92930"	0.167979024611042	0.000137281753368757	0.00518762808139314	2.63271762065022e-12	2.88363240833111e-12	6.48609954772428e-07	2.51171844965796e-05	0.0491630839214624	1.37795356721658e-10	1.5274811751262e-10	2.10704445895454e-15	1.68406914213096e-14	2.26292954964425e-15	1.81845282203273e-14	0.960151118114125	0.868	0.21	0.735	0.000203	0.00189	0.159	0.0314	0.649	0.0624	0.0169	0.00174	0.0034	0.00813	0.00244	0.933	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0.716	2.26	1.54	-6.22	-6.19	3.3	2.58	1.04	-5.17	-5.15	8.47	7.76	8.45	7.73	-0.0255	-3.87	-3.15	-1.61	-0.566	4.61	4.58
"RABAC1"	"Q9UI14"	0.723531038855765	0.000238636526132435	9.32831840816137e-05	8.16307084557485e-08	9.8263618893485e-09	8.90831879883047e-05	3.47669551579562e-05	0.710625314149304	2.03534578180428e-07	2.3455817218665e-08	9.06799188337228e-12	4.67087419247057e-12	1.75488911534027e-12	9.35264353317057e-13	0.37669396677177	0.929	0.252	0.396	0.0959	0.102	0.467	0.0379	0.903	0.391	0.132	0.0784	0.0437	0.102	0.0204	0.889	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	-0.118	1.4	1.52	-2.43	-2.73	1.53	1.64	0.124	-2.31	-2.6	3.83	3.95	4.13	4.25	0.296	-1.8	-1.91	-0.392	-0.269	2.04	2.33
"RABGAP1"	"Q9Y3P9"	0.516821222994726	0.000156209864693371	0.000865932404547462	0.00717053196669393	0.12555684990384	2.17898613168752e-06	1.19444424558572e-05	0.113956588670991	0.000110163728520343	0.00345488378652909	0.144915818180237	0.405346601803145	0.00867942923605574	0.0383359979839692	0.192910142533012	0.917	0.219	0.602	0.812	0.896	0.222	0.0199	0.754	0.768	0.874	0.919	0.9	0.893	0.912	0.847	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.305	2.05	1.75	1.35	0.734	2.81	2.51	0.759	2.11	1.49	0.697	0.392	1.32	1.01	0.62	-1.2	-0.892	0.855	1.61	-0.5	0.12
"RAC1"	"P63000"	0.389403428122678	8.45380615051971e-05	0.000832418666043072	6.92762749920929e-12	2.01348677983199e-12	1.20535423698103e-06	1.1516119270978e-05	0.114239226757569	1.68719378795665e-10	4.31841600708815e-11	3.44195206511389e-15	1.24688625280096e-14	1.31985379661824e-15	4.57724690323893e-15	0.503707925042032	0.906	0.177	0.599	0.000441	0.00148	0.19	0.0194	0.755	0.0667	0.00884	0.00236	0.00286	0.00633	0.000999	0.905	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0.23	1.22	0.994	-3.1	-3.28	1.65	1.42	0.43	-2.67	-2.85	4.32	4.09	4.5	4.27	0.178	-1.99	-1.76	-0.764	-0.334	2.33	2.51
"RALA"	"P11233"	0.555837993279801	7.58929503364004e-09	3.02870684170511e-08	7.61991891280918e-07	4.42571886646175e-08	1.33017543867547e-10	4.58655376864311e-10	0.072132210367273	9.87540958971066e-05	4.72721495597137e-06	3.65578229187279e-14	9.42276142745323e-14	6.30521971802694e-15	1.53557356515824e-14	0.256311561900547	0.919	0.000529	0.0177	0.191	0.155	0.00298	1.55e-07	0.7	0.763	0.538	0.00895	0.008	0.0133	0.00222	0.866	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0.261	3.66	3.4	-2.83	-3.33	4.48	4.22	0.819	-2.01	-2.51	6.49	6.23	7	6.74	0.507	-3.65	-3.39	0.0148	0.834	2.84	3.35
"RALB"	"P11234"	0.250265162390182	4.99468872754157e-06	0.000108716596767001	8.54218913675294e-14	6.3558694995591e-15	4.35843029728257e-08	7.79140836182838e-07	0.0682733828863159	2.15313726691131e-12	1.20248767774973e-13	2.89342633937487e-17	1.24947428883187e-16	4.0119382502324e-18	1.56114923522378e-17	0.10282307791623	0.887	0.0537	0.411	4.91e-06	9.18e-06	0.0618	0.00222	0.693	0.00967	0.000123	7.2e-05	0.000131	0.000123	8.55e-06	0.796	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0.415	2.03	1.61	-5.06	-5.66	2.7	2.28	0.672	-4.39	-4.99	7.09	6.67	7.68	7.27	0.597	-3.32	-2.9	-1.29	-0.62	3.77	4.37
"RAP2A"	"P10114"	0.803883350393901	3.08990345468751e-10	5.23827177450021e-10	7.47850334338331e-07	1.9825995402496e-09	7.10262007073538e-12	1.13667527356652e-11	0.0668079674860908	7.53164916665137e-09	3.71914507322708e-11	0.00233210027124919	0.00434972998211977	0.39386243263088	0.543136342044077	0.0186965278234021	0.932	1.88e-05	0.00128	0.19	0.0595	0.000329	1.13e-10	0.69	0.197	0.00811	0.863	0.818	0.932	0.942	0.596	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.0993	3.9	3.8	2.57	3.56	4.66	4.56	0.758	3.32	4.32	1.34	1.24	0.343	0.244	-0.993	-1.72	-1.62	2.18	2.94	-0.387	-1.38
"RAP2B"	"P61225"	0.95348405783257	4.94564964525961e-09	4.33165065373593e-09	3.65654011533764e-08	2.8121694099925e-09	1.77494895829629e-09	1.56017208697472e-09	0.648818739832718	1.10412982537538e-07	7.93599137974109e-09	4.25712526688214e-15	3.90949566274017e-15	8.81875336017866e-16	8.1360530780002e-16	0.273993115953155	0.938	0.000361	0.0053	0.072	0.0675	0.015	1.09e-06	0.898	0.346	0.089	0.00267	0.0014	0.00521	0.000336	0.87	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	-0.0231	3.36	3.38	-3.02	-3.46	3.54	3.56	0.18	-2.84	-3.28	6.38	6.4	6.82	6.84	0.438	-3.35	-3.37	0.0138	0.194	3.03	3.47
"RAP2C"	"Q9Y3L5"	0.364661021428868	6.86373809238655e-13	1.45693848700077e-13	1.52583529088721e-10	7.53105509335428e-12	1.88840175718434e-15	5.30461805766271e-16	0.000819663568017051	1.48717938109772e-13	1.32204393517495e-14	0.007947332599365	0.000793571517814831	0.193096785108398	0.0325538042034896	0.135535971266617	0.903	1.32e-09	1.26e-07	0.00426	0.00356	1.17e-08	3.41e-14	0.152	0.00218	1.23e-05	0.882	0.777	0.925	0.91	0.82	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-0.389	5.51	5.9	4.3	4.95	7.11	7.5	1.6	5.89	6.54	1.21	1.6	0.563	0.952	-0.649	-2.33	-2.72	3.18	4.77	-1.12	-1.77
"RDH11"	"Q8TC12"	0.0355382215209326	9.46358724104697e-06	3.69509273779189e-08	0.00354470991229492	0.0590526460162465	0.00221848942900157	6.85971897697391e-06	0.046161222718281	1.54536930471554e-05	0.000394189254857469	3.7710221560257e-09	3.61176424768619e-11	6.60235504322462e-08	4.43648400779928e-10	0.228358861347879	0.766	0.0728	0.0197	0.782	0.879	0.697	0.0134	0.64	0.679	0.804	0.309	0.0841	0.579	0.159	0.859	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-0.63	1.56	2.19	-0.912	-0.561	0.965	1.6	-0.595	-1.51	-1.16	2.47	3.1	2.12	2.75	-0.351	-1.08	-1.71	0.479	-0.116	1.39	1.04
"REEP4"	"Q9H6H4"	0.699658454700214	3.44266414645019e-07	1.31829383117588e-07	0.00254432922448055	0.000532298386876924	1.19480878327432e-06	4.47455381051377e-07	0.624516342184021	0.00072032327310433	0.000145776685429714	1.74709672630228e-10	7.91658518072017e-11	5.08654844932618e-11	2.37223016177291e-11	0.545761404263841	0.928	0.011	0.0374	0.766	0.72	0.19	0.00134	0.895	0.83	0.761	0.172	0.104	0.218	0.0708	0.908	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-0.156	2.72	2.87	-1.34	-1.58	2.52	2.67	-0.198	-1.54	-1.78	4.05	4.21	4.3	4.45	0.245	-2.24	-2.39	0.478	0.28	1.81	2.06
"REEP5"	"Q00765"	0.0192424399030237	3.01017509224505e-15	1.36676535137938e-13	5.90029272770467e-09	9.70442986882374e-09	2.00251481765109e-14	1.19658799822094e-12	0.211465937625362	3.60971621132907e-10	5.72327132718853e-10	1.25504266479326e-19	1.68411083156817e-18	1.55966694314893e-19	2.13950072454361e-18	0.828907139269231	0.712	4.64e-14	1.15e-07	0.0331	0.101	4.48e-07	4.4e-13	0.816	0.0843	0.0314	8.59e-08	1.41e-06	4.09e-06	7.5e-07	0.927	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0.58	3.84	3.26	-1.97	-1.92	3.54	2.96	-0.298	-2.27	-2.22	5.81	5.23	5.76	5.18	-0.0507	-3.26	-2.68	0.583	0.286	2.56	2.51
"RHEB"	"Q15382"	0.615161784639105	4.92182291100903e-20	8.04744865876252e-20	4.50723943482741e-19	2.80124189777819e-19	5.17621147911674e-22	7.82928326148248e-22	2.09321207320058e-05	3.30794614616882e-21	2.22537467566617e-21	0.0353914817405664	0.0989935076721202	0.0904724675593519	0.222557369157311	0.648261240531925	0.923	4.64e-14	7.23e-14	1.35e-13	1.87e-13	7.13e-14	3.41e-14	0.0156	1.59e-13	9.65e-14	0.902	0.877	0.918	0.932	0.917	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.0993	5.07	4.97	4.64	4.73	6.09	5.99	1.01	5.65	5.74	0.433	0.334	0.343	0.244	-0.0901	-2.01	-1.91	3.07	4.08	-1.57	-1.66
"RHOA"	"P61586"	0.579001561821815	2.56309304267814e-08	9.79364664661946e-08	5.44787313396996e-10	9.41137763522985e-11	1.44808760017682e-10	4.65280663413518e-10	0.0261575566858396	1.17339115960361e-07	1.5608811186354e-08	8.33665366246207e-16	1.81674468503938e-15	2.6738945000269e-16	5.64704601500257e-16	0.403772491400604	0.921	0.00155	0.0326	0.00911	0.0154	0.00315	1.58e-07	0.555	0.351	0.115	0.000912	0.000893	0.00277	0.000263	0.893	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0.186	2.61	2.42	-3.18	-3.46	3.39	3.2	0.782	-2.39	-2.68	5.78	5.6	6.06	5.88	0.281	-3	-2.82	-0.398	0.383	2.78	3.06
"RHOH"	"Q15669"	0.233638370229733	7.69050715123327e-08	4.48941488628679e-09	1.19786306574714e-06	4.9733190983132e-05	1.13395564139751e-12	1.43798844182201e-13	1.25266792413687e-05	8.44595380778101e-12	1.3953173384943e-10	0.277683920599927	0.0279904361348274	0.0172739684079305	0.000870208081880213	0.163119875047484	0.884	0.00373	0.00542	0.215	0.585	5.8e-05	3.41e-14	0.0102	0.02	0.0161	0.926	0.856	0.901	0.852	0.834	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-0.541	3.28	3.82	2.79	2.15	5.67	6.21	2.39	5.18	4.54	0.492	1.03	1.13	1.67	0.637	-1.67	-2.21	1.61	4	-1.18	-0.544
"RRAS2"	"P62070"	0.519666349232914	1.93107084137323e-08	9.10566765053831e-08	0.0144351194534087	0.0438170446406403	1.48520213822129e-08	6.93645529648101e-08	0.910997696390907	0.0111037056996454	0.0344761550398106	1.32365040688125e-05	7.34874186588158e-05	3.58117612769441e-06	1.95759825250151e-05	0.619029968283457	0.917	0.00122	0.0314	0.839	0.872	0.0396	0.000182	0.916	0.891	0.92	0.735	0.703	0.741	0.748	0.914	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.326	3.99	3.66	1.31	1.06	4.04	3.72	0.0563	1.37	1.11	2.68	2.35	2.93	2.6	0.251	-2.33	-2	1.66	1.72	0.35	0.602
"RRM1"	"P23921"	0.523463036072555	5.40979284662124e-07	2.79477255260094e-06	0.00777078535769266	0.0189258711418579	8.03237626984254e-08	3.92106161121135e-07	0.444983350450405	0.00113048293753054	0.00297124966588938	0.000968096423679049	0.00491669896080572	0.00035960558493751	0.00189998832067338	0.705396750139375	0.917	0.0148	0.141	0.816	0.851	0.0773	0.00118	0.874	0.842	0.87	0.847	0.821	0.848	0.867	0.92	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.122	1.25	1.13	0.545	0.473	1.39	1.27	0.146	0.691	0.619	0.703	0.58	0.775	0.653	0.0721	-0.707	-0.585	0.541	0.687	-0.00417	0.068
"RTN3"	"O95197"	0.0667515812776405	4.35647315108645e-08	5.14051128265483e-06	0.854798746839451	0.853515935352637	5.10841754872763e-08	6.1128905515437e-06	0.947233358454579	0.9069714729282	0.802026519759574	6.77659735752366e-08	8.30719350050395e-06	2.80215660120608e-08	3.17575197007822e-06	0.713419586093201	0.813	0.00238	0.173	0.941	0.933	0.0655	0.0123	0.918	0.952	0.961	0.482	0.614	0.535	0.673	0.921	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	1.35	5.37	4.02	0.13	-0.131	5.32	3.98	-0.047	0.0829	-0.178	5.24	3.89	5.5	4.16	0.261	-3.8	-2.45	1.57	1.53	1.44	1.7
"RTN4"	"Q9NQC3"	0.140422890984816	1.27354437889722e-10	6.62660702357274e-12	4.25258321025707e-09	2.11686201100109e-09	3.05390154883561e-09	1.20171288955222e-10	0.147714663836983	1.72358159543912e-10	9.11138666869284e-11	1.17984955823146e-16	1.81180932337021e-17	7.93406961972364e-17	1.25038016132009e-17	0.756379440346946	0.859	6.38e-06	1.93e-05	0.0281	0.0609	0.0195	1.55e-08	0.782	0.0672	0.013	0.000274	2.22e-05	0.00126	6.77e-06	0.923	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	-0.329	2.23	2.56	-1.87	-1.94	1.91	2.23	-0.323	-2.2	-2.26	4.1	4.43	4.17	4.5	0.0679	-2.01	-2.34	0.216	-0.107	2.09	2.16
"RUFY1"	"Q96T51"	0.0546595264014455	5.31181434693839e-05	0.00909515400509922	3.9364342174099e-05	0.0146504568434825	4.17208114929458e-09	4.98081743316879e-07	0.000750026198298578	3.23363048092155e-09	8.31456835801623e-07	0.910187436355553	0.0431558704660264	0.0356493988462623	0.83998421337447	0.0278501862562413	0.799	0.147	0.769	0.478	0.844	0.0225	0.00148	0.145	0.159	0.392	0.94	0.863	0.909	0.947	0.65	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.33	0.793	0.463	0.812	0.429	1.42	1.09	0.627	1.44	1.06	-0.0187	-0.349	0.364	0.0335	0.383	-0.482	-0.151	0.312	0.939	-0.5	-0.118
"SARAF"	"Q96BY9"	0.286129662572265	9.91208333304246e-05	5.71256525176779e-06	0.000138632122103243	3.06190341996103e-07	6.10862642243783e-06	3.81715102563235e-07	0.297466107084844	0.00217019314049567	4.53938422903874e-06	1.68118602740473e-09	1.6705979196324e-10	1.33746139036687e-11	1.8065825932725e-12	0.0256129458058676	0.893	0.187	0.179	0.581	0.245	0.282	0.00115	0.845	0.858	0.535	0.269	0.126	0.164	0.0271	0.639	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	-0.416	1.76	2.17	-1.71	-2.61	2.16	2.58	0.406	-1.3	-2.21	3.46	3.88	4.37	4.78	0.905	-1.89	-2.31	-0.133	0.273	1.57	2.48
"SCAMP1"	"O15126"	0.0634260647766146	3.75196118147893e-11	2.1199038381841e-09	1.26576361312121e-06	2.27547746229994e-05	9.35598799144864e-11	5.92199699019226e-09	0.64955504329859	3.98059642672063e-07	6.84810258730588e-06	1.22739176481979e-15	2.06877772178113e-14	6.02718725966274e-15	1.20370530506916e-13	0.274547954795275	0.81	1.2e-06	0.00331	0.218	0.531	0.00235	8.1e-06	0.898	0.441	0.567	0.0012	0.0038	0.013	0.00761	0.871	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0.86	4.83	3.97	-2.78	-2.29	4.63	3.77	-0.204	-2.99	-2.49	7.62	6.76	7.12	6.26	-0.495	-4.18	-3.32	0.657	0.453	3.44	2.94
"SCAMP2"	"O15127"	0.020844716920031	4.38617746468858e-10	1.17228717227495e-07	4.61516615822248e-09	4.82216574486139e-10	3.35580623364447e-10	8.60866054311823e-08	0.899576368499113	6.15472686314812e-09	6.32052253339276e-10	2.67705781095853e-16	8.28919675710675e-15	7.10452741772777e-17	1.85945630248704e-15	0.310255120126996	0.72	2.82e-05	0.0355	0.0293	0.0335	0.00562	0.000234	0.915	0.188	0.0329	0.000497	0.00222	0.00118	0.000568	0.878	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0.703	2.77	2.06	-2.46	-2.76	2.8	2.1	0.0364	-2.42	-2.72	5.23	4.52	5.52	4.82	0.296	-2.84	-2.13	-0.0697	-0.0333	2.39	2.69
